o0900000	EASL0001	A	I	A	archsigns/A.jpg	126E7	12690	
o0900001	EASL0002	|A×AB₂|	I	|AxAB2|	archsigns/|AxAB2|.jpg	12C46	12691	
o0900002	EASL0003	|A×AN|	I	|AxAN|	archsigns/|AxAN|.jpg	12C47	F2C47	
o0900004	EASL0004	|A×EN~a~v2|	I	|AxEN~a|	archsigns/|AxEN~a|.jpg	12C48	12692	
o0900006	EASL0005	|A×ŠUBUR|	I	|AxSZUBUR|	archsigns/|AxSZUBUR|.jpg	12C49	12693	
o0900007	EASL0006	|A×ZATU672|	I	|AxZATU672|	archsigns/|AxZATU672|.jpg	12C4A	12694	
o0900005	EASL0007	|A×1(N14)|	I	|Ax1(N14)|	archsigns/|Ax1(N14)|.jpg	12C45	12695	
o0900008	EASL0008	A@g	I	A@g	archsigns/A@g.jpg	126E9	F26E9	
o0900009	EASL0009	A@t	I	A@t	archsigns/A@t.jpg	126E8	12696	
o0900010	EASL0010	A₂	I	A2	archsigns/A2.jpg	126EA	12697	
o0900012	EASL0011	AB~a	I	AB~a	archsigns/AB~a.jpg	126EC	126A2	
o0900018	EASL0012	|AB~a×A@t|	I	|AB~axA@t|	archsigns/|AB~axA@t|.jpg	12C4C	12699	
o0900020	EASL0013	|AB~a×AŠ₂|	I	|AB~axASZ2|	archsigns/|AB~axASZ2|.jpg	12C4D	1269A	
o0900022	EASL0014	|AB~a×KU₆~a|	I	|AB~axKU6~a|	archsigns/|AB~axKU6~a|.jpg	12C4E	1269B	
o0900029	EASL0015	|AB~a×SUKKAL|	I	|AB~axSUKKAL|	archsigns/|AB~axSUKKAL|.jpg	12C50	1269C	
o0900033	EASL0016	|AB~a×(ŠE~a&ŠE~a)|	I	|AB~ax(SZE~a&SZE~a)|	archsigns/|AB~ax(SZE~a&SZE~a)|.jpg	12C4F	1269D	
o0900035	EASL0017	|AB~a×X|	I	|AB~axX|	archsigns/|AB~axX|.jpg	12C51	1269E	
o0900038	EASL0018	|AB~a×ZATU659|	I	|AB~axZATU659|	archsigns/|AB~axZATU659|.jpg	12C52	1269F	
o0900025	EASL0019	|AB~a×1(N01)|	I	|AB~ax1(N01)|	archsigns/|AB~ax1(N01)|.jpg	12C4B	126A0	
o0900040	EASL0020	AB~a@g	I	AB~a@g	archsigns/AB~a@g.jpg	126ED	126A1	
o0900014	EASL0021	AB~b	I	AB~b	archsigns/AB~b.jpg	126EE	126A3	
o0900016	EASL0022	|AB~b×A|	I	|AB~bxA|	archsigns/|AB~bxA|.jpg	12C53	126A4	
o0900023	EASL0023	|AB~b×KU₆~a|	I	|AB~bxKU6~a|	archsigns/|AB~bxKU6~a|.jpg	12C54	126A5	
o0900031	EASL0024	|AB~b×ŠA₃~a1|	I	|AB~bxSZA3~a1|	archsigns/|AB~bxSZA3~a1|.jpg	12C55	126A6	
o0900041	EASL0025	AB₂	I	AB2	archsigns/AB2.jpg	126F0	126A9	
o0900043	EASL0026	|AB₂×2(N14)|	I	|AB2x2(N14)|	archsigns/|AB2x2(N14)|.jpg	12C57	126AA	
o0900047	EASL0027	ABGAL	I	ABGAL	archsigns/ABGAL.jpg	126F2	126AC	
o0900049	EASL0028	ABRIG	I	ABRIG	archsigns/ABRIG.jpg	126F3	126AD	
o0900050	EASL0029	ABZU	I	ABZU	archsigns/ABZU.jpg	126F4	126AE	
o0900053	EASL0030	AD~a	I	AD~a	archsigns/AD~a.jpg	126F5	126AF	
o0900054	EASL0031	AD~b	I	AD~b	archsigns/AD~b.jpg	126F6	126B0	
o0900055	EASL0032	AD~c	I	AD~c	archsigns/AD~c.jpg	126F7	126B1	
o0900056	EASL0033	ADAB	I	ADAB	archsigns/ADAB.jpg	126F8	126B2	
o0900058	EASL0034	ADDA	I	ADDA	archsigns/ADDA.jpg	126F9	126B3	
o0900059	EASL0035	ADDA@t	I	ADDA@t	archsigns/ADDA@t.jpg	126FA	126B4	
o0900060	EASL0036	AGAR₂	I	AGAR2	archsigns/AGAR2.jpg	126FB	126B5	
