678	newglyph rename	12876	PROTO-CUNEIFORM SIGN ISH-B VARIANT 1	𒡶	1695	12875	𒡵	ISZ~b	IŠ~b~v1		o0901023	ISH-B	PROTO-CUNEIFORM SIGN ISH-B	Lo;0;L;;;;;N
678.1	newglyph rename	12875	PROTO-CUNEIFORM SIGN ISH-B	𒡵	1700	12876	𒡶	ISZ~b	IŠ~b		o0901022	ISH-B VARIANT 1	PROTO-CUNEIFORM SIGN ISH-B VARIANT 1	Lo;0;L;;;;;N
678.2					1696	12877	𒡷	ISZ~b	IŠ~b~v2		o0901024	ISH-B VARIANT 2	PROTO-CUNEIFORM SIGN ISH-B VARIANT 2	Lo;0;L;;;;;N
678.3					1697	12878	𒡸	ISZ~b	IŠ~b~v3		o0901025	ISH-B VARIANT 3	PROTO-CUNEIFORM SIGN ISH-B VARIANT 3	Lo;0;L;;;;;N
678.4					1698	12879	𒡹	ISZ~b	IŠ~b~v4		o0901026	ISH-B VARIANT 4	PROTO-CUNEIFORM SIGN ISH-B VARIANT 4	Lo;0;L;;;;;N
678.5					1699	1287A	𒡺	ISZ~b	IŠ~b~v5		o0901027	ISH-B VARIANT 5	PROTO-CUNEIFORM SIGN ISH-B VARIANT 5	Lo;0;L;;;;;N
679					1701	1287B	𒡻	ISZ~c	IŠ~c		o0901028	ISH-C	PROTO-CUNEIFORM SIGN ISH-C	Lo;0;L;;;;;N
680					1707	1287C	𒡼	KA~a	KA~a		o0901030	KA-A	PROTO-CUNEIFORM SIGN KA-A	Lo;0;L;;;;;N
681					1719	1287D	𒡽	KA2~a	KA₂~a		o0901038	KA2-A	PROTO-CUNEIFORM SIGN KA2-A	Lo;0;L;;;;;N
682					1720	1287E	𒡾	KA2~b	KA₂~b		o0901039	KA2-B	PROTO-CUNEIFORM SIGN KA2-B	Lo;0;L;;;;;N
683					1721	1287F	𒡿	KA2~c	KA₂~c		o0901040	KA2-C	PROTO-CUNEIFORM SIGN KA2-C	Lo;0;L;;;;;N
684	remove				1722	12880	𒢀	KA2~d	KA₂~d		o0901041	KA2-D	PROTO-CUNEIFORM SIGN KA2-D	Lo;0;L;;;;;N
685					1724	12881	𒢁	KAB	KAB		o0901044	KAB	PROTO-CUNEIFORM SIGN KAB	Lo;0;L;;;;;N
686					1727	12882	𒢂	KAD4~a	KAD₄~a		o0901047	KAD4-A	PROTO-CUNEIFORM SIGN KAD4-A	Lo;0;L;;;;;N
687					1728	12883	𒢃	KAD4~b	KAD₄~b		o0901048	KAD4-B	PROTO-CUNEIFORM SIGN KAD4-B	Lo;0;L;;;;;N
688					1729	12884	𒢄	KAD4~c1	KAD₄~c1		o0901049	KAD4-C1	PROTO-CUNEIFORM SIGN KAD4-C1	Lo;0;L;;;;;N
689					1730	12885	𒢅	KAD4~c2	KAD₄~c2		o0901050	KAD4-C2	PROTO-CUNEIFORM SIGN KAD4-C2	Lo;0;L;;;;;N
690					1731	12886	𒢆	KAK~a	KAK~a		o0901052	KAK-A	PROTO-CUNEIFORM SIGN KAK-A	Lo;0;L;;;;;N
691					1733	12887	𒢇	KAK~b	KAK~b		o0901053	KAK-B	PROTO-CUNEIFORM SIGN KAK-B	Lo;0;L;;;;;N
692					1736	12888	𒢈	KAL~a	KAL~a		o0901057	KAL-A	PROTO-CUNEIFORM SIGN KAL-A	Lo;0;L;;;;;N
693					1738	12889	𒢉	KAL~b1	KAL~b1		o0901058	KAL-B1	PROTO-CUNEIFORM SIGN KAL-B1	Lo;0;L;;;;;N
693.1					1737	1288A	𒢊	KAL~b1	KAL~b1~v1		o0901059	KAL-B1 VARIANT 1	PROTO-CUNEIFORM SIGN KAL-B1 VARIANT 1	Lo;0;L;;;;;N
694					1739	1288B	𒢋	KAL~b2	KAL~b2		o0901060	KAL-B2	PROTO-CUNEIFORM SIGN KAL-B2	Lo;0;L;;;;;N
695					1741	1288C	𒢌	KALAM~a	KALAM~a		o0901062	KALAM-A	PROTO-CUNEIFORM SIGN KALAM-A	Lo;0;L;;;;;N
696					1742	1288D	𒢍	KALAM~b	KALAM~b		o0901063	KALAM-B	PROTO-CUNEIFORM SIGN KALAM-B	Lo;0;L;;;;;N
697					1743	1288E	𒢎	KALAM~c	KALAM~c		o0901064	KALAM-C	PROTO-CUNEIFORM SIGN KALAM-C	Lo;0;L;;;;;N
698					1744	1288F	𒢏	KALAM~d	KALAM~d		o0901065	KALAM-D	PROTO-CUNEIFORM SIGN KALAM-D	Lo;0;L;;;;;N
699					1745	12890	𒢐	KALAM~e	KALAM~e		o0901066	KALAM-E	PROTO-CUNEIFORM SIGN KALAM-E	Lo;0;L;;;;;N
700					1746	12891	𒢑	KALAM~f	KALAM~f		o0901067	KALAM-F	PROTO-CUNEIFORM SIGN KALAM-F	Lo;0;L;;;;;N
701					1751	12892	𒢒	KAR	KAR		o0901071	KAR	PROTO-CUNEIFORM SIGN KAR	Lo;0;L;;;;;N
702					1753	12893	𒢓	KAR2~a	KAR₂~a		o0901073	KAR2-A	PROTO-CUNEIFORM SIGN KAR2-A	Lo;0;L;;;;;N
703					1755	12894	𒢔	KAR2~b	KAR₂~b		o0901074	KAR2-B	PROTO-CUNEIFORM SIGN KAR2-B	Lo;0;L;;;;;N
704					1760	12895	𒢕	KASZ~a	KAŠ~a		o0901078	KASH-A	PROTO-CUNEIFORM SIGN KASH-A	Lo;0;L;;;;;N
704.1					1759	12896	𒢖	KASZ~a	KAŠ~a~v1		o0901079	KASH-A VARIANT 1	PROTO-CUNEIFORM SIGN KASH-A VARIANT 1	Lo;0;L;;;;;N
705					1764	12897	𒢗	KASZ~b	KAŠ~b		o0901080	KASH-B	PROTO-CUNEIFORM SIGN KASH-B	Lo;0;L;;;;;N
705.1					1761	12898	𒢘	KASZ~b	KAŠ~b~v1		o0901081	KASH-B VARIANT 1	PROTO-CUNEIFORM SIGN KASH-B VARIANT 1	Lo;0;L;;;;;N
706					1763	12899	𒢙	KASZ~b@t	KAŠ~b@t		o0901088	KASH-B TENU	PROTO-CUNEIFORM SIGN KASH-B TENU	Lo;0;L;;;;;N
707					1766	1289A	𒢚	KASZ~c	KAŠ~c		o0901082	KASH-C	PROTO-CUNEIFORM SIGN KASH-C	Lo;0;L;;;;;N
708					1767	1289B	𒢛	KASZ~d	KAŠ~d		o0901083	KASH-D	PROTO-CUNEIFORM SIGN KASH-D	Lo;0;L;;;;;N
709					1758	1289C	𒢜	KASKAL	KASKAL		o0901075	KASKAL	PROTO-CUNEIFORM SIGN KASKAL	Lo;0;L;;;;;N
710					1757	1289D	𒢝	KASKAL@g	KASKAL@g		o0901076	KASKAL GUNU	PROTO-CUNEIFORM SIGN KASKAL GUNU	Lo;0;L;;;;;N
711	remove				1772	1289E	𒢞	KESZ2	KEŠ₂		o0901089	KESH2	PROTO-CUNEIFORM SIGN KESH2	Lo;0;L;;;;;N
712					1778	1289F	𒢟	KI	KI		o0901090	KI	PROTO-CUNEIFORM SIGN KI	Lo;0;L;;;;;N
713					1774	128A0	𒢠	KI@n	KI@n		o0901091	KI NUTILLU	PROTO-CUNEIFORM SIGN KI NUTILLU	Lo;0;L;;;;;N
714					1780	128A1	𒢡	KIB	KIB		o0901094	KIB	PROTO-CUNEIFORM SIGN KIB	Lo;0;L;;;;;N
715					1779	128A2	𒢢	KIB@g	KIB@g		o0901095	KIB GUNU	PROTO-CUNEIFORM SIGN KIB GUNU	Lo;0;L;;;;;N
716					1781	128A3	𒢣	KID~a	KID~a		o0901097	KID-A	PROTO-CUNEIFORM SIGN KID-A	Lo;0;L;;;;;N
717					1782	128A4	𒢤	KID~b	KID~b		o0901098	KID-B	PROTO-CUNEIFORM SIGN KID-B	Lo;0;L;;;;;N
718					1783	128A5	𒢥	KID~c	KID~c		o0901099	KID-C	PROTO-CUNEIFORM SIGN KID-C	Lo;0;L;;;;;N
719					1784	128A6	𒢦	KID~d	KID~d		o0901100	KID-D	PROTO-CUNEIFORM SIGN KID-D	Lo;0;L;;;;;N
720					1785	128A7	𒢧	KID~e	KID~e		o0901101	KID-E	PROTO-CUNEIFORM SIGN KID-E	Lo;0;L;;;;;N
721					1787	128A8	𒢨	KIN	KIN		o0901102	KIN	PROTO-CUNEIFORM SIGN KIN	Lo;0;L;;;;;N
722					1789	128A9	𒢩	KIN2~a	KIN₂~a		o0901104	KIN2-A	PROTO-CUNEIFORM SIGN KIN2-A	Lo;0;L;;;;;N
723					1791	128AA	𒢪	KIN2~c	KIN₂~c		o0901106	KIN2-C	PROTO-CUNEIFORM SIGN KIN2-C	Lo;0;L;;;;;N
724					1792	128AB	𒢫	KIN2~d	KIN₂~d		o0901107	KIN2-D	PROTO-CUNEIFORM SIGN KIN2-D	Lo;0;L;;;;;N
725					1793	128AC	𒢬	KIN2~e	KIN₂~e		o0901108	KIN2-E	PROTO-CUNEIFORM SIGN KIN2-E	Lo;0;L;;;;;N
726					1795	128AD	𒢭	KINGAL	KINGAL		o0901109	KINGAL	PROTO-CUNEIFORM SIGN KINGAL	Lo;0;L;;;;;N
726.1					1794	128AE	𒢮	KINGAL	KINGAL~v1		o0901110	KINGAL VARIANT 1	PROTO-CUNEIFORM SIGN KINGAL VARIANT 1	Lo;0;L;;;;;N
727					1796	128AF	𒢯	KIR11	KIR₁₁		o0901111	KIR11	PROTO-CUNEIFORM SIGN KIR11	Lo;0;L;;;;;N
728					1797	128B0	𒢰	KISAL~a1	KISAL~a1		o0901113	KISAL-A1	PROTO-CUNEIFORM SIGN KISAL-A1	Lo;0;L;;;;;N
729					1798	128B1	𒢱	KISAL~a2	KISAL~a2		o0901114	KISAL-A2	PROTO-CUNEIFORM SIGN KISAL-A2	Lo;0;L;;;;;N
730					1799	128B2	𒢲	KISAL~b1	KISAL~b1		o0901115	KISAL-B1	PROTO-CUNEIFORM SIGN KISAL-B1	Lo;0;L;;;;;N
731					1801	128B3	𒢳	KISAL~b2	KISAL~b2		o0901116	KISAL-B2	PROTO-CUNEIFORM SIGN KISAL-B2	Lo;0;L;;;;;N
732					1800	128B4	𒢴	KISAL~b2@t	KISAL~b2@t		o0901120	KISAL-B2 TENU	PROTO-CUNEIFORM SIGN KISAL-B2 TENU	Lo;0;L;;;;;N
733					1802	128B5	𒢵	KISAL~b3	KISAL~b3		o0901117	KISAL-B3	PROTO-CUNEIFORM SIGN KISAL-B3	Lo;0;L;;;;;N
734					1814	128B6	𒢶	KISZ	KIŠ		o0901128	KISH	PROTO-CUNEIFORM SIGN KISH	Lo;0;L;;;;;N
734.1					1813	128B7	𒢷	KISZ	KIŠ~v1		o0901129	KISH VARIANT 1	PROTO-CUNEIFORM SIGN KISH VARIANT 1	Lo;0;L;;;;;N
735					1815	128B8	𒢸	KISZIK~a	KIŠIK~a		o0901131	KISHIK-A	PROTO-CUNEIFORM SIGN KISHIK-A	Lo;0;L;;;;;N
736					1816	128B9	𒢹	KISZIK~b	KIŠIK~b		o0901132	KISHIK-B	PROTO-CUNEIFORM SIGN KISHIK-B	Lo;0;L;;;;;N
737					1806	128BA	𒢺	KISIM~a	KISIM~a		o0901122	KISIM-A	PROTO-CUNEIFORM SIGN KISIM-A	Lo;0;L;;;;;N
738					1810	128BB	𒢻	KISIM~b	KISIM~b		o0901123	KISIM-B	PROTO-CUNEIFORM SIGN KISIM-B	Lo;0;L;;;;;N
738.1					1807	128BC	𒢼	KISIM~b	KISIM~b~v1		o0901124	KISIM-B VARIANT 1	PROTO-CUNEIFORM SIGN KISIM-B VARIANT 1	Lo;0;L;;;;;N
738.2					1808	128BD	𒢽	KISIM~b	KISIM~b~v2		o0901125	KISIM-B VARIANT 2	PROTO-CUNEIFORM SIGN KISIM-B VARIANT 2	Lo;0;L;;;;;N
738.3					1809	128BE	𒢾	KISIM~b	KISIM~b~v3		o0901126	KISIM-B VARIANT 3	PROTO-CUNEIFORM SIGN KISIM-B VARIANT 3	Lo;0;L;;;;;N
739					1811	128BF	𒢿	KISIM~c	KISIM~c		o0901127	KISIM-C	PROTO-CUNEIFORM SIGN KISIM-C	Lo;0;L;;;;;N
740					1819	128C0	𒣀	KITI	KITI		o0901133	KITI	PROTO-CUNEIFORM SIGN KITI	Lo;0;L;;;;;N
740.1					1818	128C1	𒣁	KITI	KITI~v1		o0901134	KITI VARIANT 1	PROTO-CUNEIFORM SIGN KITI VARIANT 1	Lo;0;L;;;;;N
741					1821	128C2	𒣂	KU~a	KU~a		o0901136	KU-A	PROTO-CUNEIFORM SIGN KU-A	Lo;0;L;;;;;N
742	remove				1820	128C3	𒣃	KU~a@t	KU~a@t		o0901140	KU-A TENU	PROTO-CUNEIFORM SIGN KU-A TENU	Lo;0;L;;;;;N
743					1822	128C4	𒣄	KU~b1	KU~b1		o0901137	KU-B1	PROTO-CUNEIFORM SIGN KU-B1	Lo;0;L;;;;;N
744					1823	128C5	𒣅	KU~b2	KU~b2		o0901138	KU-B2	PROTO-CUNEIFORM SIGN KU-B2	Lo;0;L;;;;;N
745					1831	128C6	𒣆	KU3~a	KU₃~a		o0901142	KU3-A	PROTO-CUNEIFORM SIGN KU3-A	Lo;0;L;;;;;N
746					1832	128C7	𒣇	KU3~c	KU₃~c		o0901143	KU3-C	PROTO-CUNEIFORM SIGN KU3-C	Lo;0;L;;;;;N
747					1834	128C8	𒣈	KU6~a	KU₆~a		o0901145	KU6-A	PROTO-CUNEIFORM SIGN KU6-A	Lo;0;L;;;;;N
748					1833	128C9	𒣉	KU6~a@s	KU₆~a@s		o0901155	KU6-A SHESSHIG	PROTO-CUNEIFORM SIGN KU6-A SHESSHIG	Lo;0;L;;;;;N
749					1838	128CA	𒣊	KU6~c	KU₆~c		o0901146	KU6-C	PROTO-CUNEIFORM SIGN KU6-C	Lo;0;L;;;;;N
750					1839	128CB	𒣋	KU6~d	KU₆~d		o0901147	KU6-D	PROTO-CUNEIFORM SIGN KU6-D	Lo;0;L;;;;;N
751	remove				1841	128CC	𒣌	KUN	KUN		o0901156	KUN	PROTO-CUNEIFORM SIGN KUN	Lo;0;L;;;;;N
752					1842	128CD	𒣍	KUR~a	KUR~a		o0901158	KUR-A	PROTO-CUNEIFORM SIGN KUR-A	Lo;0;L;;;;;N
753					1845	128CE	𒣎	KUR~b	KUR~b		o0901159	KUR-B	PROTO-CUNEIFORM SIGN KUR-B	Lo;0;L;;;;;N
754					1848	128CF	𒣏	KUR~c	KUR~c		o0901160	KUR-C	PROTO-CUNEIFORM SIGN KUR-C	Lo;0;L;;;;;N
754.1					1847	128D0	𒣐	KUR~c	KUR~c~v1		o0901161	KUR-C VARIANT 1	PROTO-CUNEIFORM SIGN KUR-C VARIANT 1	Lo;0;L;;;;;N
755					1849	128D1	𒣑	KUR~d	KUR~d		o0901162	KUR-D	PROTO-CUNEIFORM SIGN KUR-D	Lo;0;L;;;;;N
756					1851	128D2	𒣒	KUR@g~a	KUR@g~a		o0901169	KUR GUNU-A	PROTO-CUNEIFORM SIGN KUR GUNU-A	Lo;0;L;;;;;N
757					1852	128D3	𒣓	KUR@g~b	KUR@g~b		o0901170	KUR GUNU-B	PROTO-CUNEIFORM SIGN KUR GUNU-B	Lo;0;L;;;;;N
758					1859	128D4	𒣔	KUSZU2~a	KUŠU₂~a		o0901172	KUSHU2-A	PROTO-CUNEIFORM SIGN KUSHU2-A	Lo;0;L;;;;;N
759					1860	128D5	𒣕	KUSZU2~b	KUŠU₂~b		o0901173	KUSHU2-B	PROTO-CUNEIFORM SIGN KUSHU2-B	Lo;0;L;;;;;N
760					1861	128D6	𒣖	KUSZU2~c	KUŠU₂~c		o0901174	KUSHU2-C	PROTO-CUNEIFORM SIGN KUSHU2-C	Lo;0;L;;;;;N
761					1862	128D7	𒣗	KUSZU2~d	KUŠU₂~d		o0901175	KUSHU2-D	PROTO-CUNEIFORM SIGN KUSHU2-D	Lo;0;L;;;;;N
762					1863	128D8	𒣘	KUSZU2~e	KUŠU₂~e		o0901176	KUSHU2-E	PROTO-CUNEIFORM SIGN KUSHU2-E	Lo;0;L;;;;;N
763					1864	128D9	𒣙	KUSZU2~f	KUŠU₂~f		o0901177	KUSHU2-F	PROTO-CUNEIFORM SIGN KUSHU2-F	Lo;0;L;;;;;N
764					1865	128DA	𒣚	LA~b	LA~b		o0901179	LA-B	PROTO-CUNEIFORM SIGN LA-B	Lo;0;L;;;;;N
765					1866	128DB	𒣛	LA~c	LA~c		o0901180	LA-C	PROTO-CUNEIFORM SIGN LA-C	Lo;0;L;;;;;N
766					1867	128DC	𒣜	LA~d	LA~d		o0901181	LA-D	PROTO-CUNEIFORM SIGN LA-D	Lo;0;L;;;;;N
767	remove				1868	128DD	𒣝	LA~e	LA~e		o0901182	LA-E	PROTO-CUNEIFORM SIGN LA-E	Lo;0;L;;;;;N
768					1871	128DE	𒣞	LA2	LA₂		o0901184	LA2	PROTO-CUNEIFORM SIGN LA2	Lo;0;L;;;;;N
769					1873	128DF	𒣟	LAGAB~a	LAGAB~a		o0901186	LAGAB-A	PROTO-CUNEIFORM SIGN LAGAB-A	Lo;0;L;;;;;N
770					1905	128E0	𒣠	LAGAB~b	LAGAB~b		o0901187	LAGAB-B	PROTO-CUNEIFORM SIGN LAGAB-B	Lo;0;L;;;;;N
771					1968	128E1	𒣡	LAGAR~a	LAGAR~a		o0901262	LAGAR-A	PROTO-CUNEIFORM SIGN LAGAR-A	Lo;0;L;;;;;N
772					1967	128E2	𒣢	LAGAR~a@r	LAGAR~a@r		o0901267	LAGAR-A REVERSED	PROTO-CUNEIFORM SIGN LAGAR-A REVERSED	Lo;0;L;;;;;N
773					1969	128E3	𒣣	LAGAR~b1	LAGAR~b1		o0901263	LAGAR-B1	PROTO-CUNEIFORM SIGN LAGAR-B1	Lo;0;L;;;;;N
774					1970	128E4	𒣤	LAGAR~b2	LAGAR~b2		o0901264	LAGAR-B2	PROTO-CUNEIFORM SIGN LAGAR-B2	Lo;0;L;;;;;N
775					1971	128E5	𒣥	LAGAR~c	LAGAR~c		o0901265	LAGAR-C	PROTO-CUNEIFORM SIGN LAGAR-C	Lo;0;L;;;;;N
776					1974	128E6	𒣦	LAHTAN2	LAHTAN₂		o0901268	LAHTAN2	PROTO-CUNEIFORM SIGN LAHTAN2	Lo;0;L;;;;;N
777	remove				1975	128E7	𒣧	LAK025	LAK025		o0901295	LAK025	PROTO-CUNEIFORM SIGN LAK025	Lo;0;L;;;;;N
778	remove				1976	128E8	𒣨	LAK050	LAK050		o0901296	LAK050	PROTO-CUNEIFORM SIGN LAK050	Lo;0;L;;;;;N
779	remove				1977	128E9	𒣩	LAK172	LAK172		o0901297	LAK172	PROTO-CUNEIFORM SIGN LAK172	Lo;0;L;;;;;N
780	remove				1978	128EA	𒣪	LAK251	LAK251		o0901298	LAK251	PROTO-CUNEIFORM SIGN LAK251	Lo;0;L;;;;;N
781	remove				1979	128EB	𒣫	LAK350	LAK350		o0901299	LAK350	PROTO-CUNEIFORM SIGN LAK350	Lo;0;L;;;;;N
782	remove				1981	128EC	𒣬	LAK777	LAK777		o0901300	LAK777	PROTO-CUNEIFORM SIGN LAK777	Lo;0;L;;;;;N
783					1987	128ED	𒣭	LAL2~a	LAL₂~a		o0901270	LAL2-A	PROTO-CUNEIFORM SIGN LAL2-A	Lo;0;L;;;;;N
784					1992	128EE	𒣮	LAL2~b	LAL₂~b		o0901271	LAL2-B	PROTO-CUNEIFORM SIGN LAL2-B	Lo;0;L;;;;;N
785					1993	128EF	𒣯	LAL3~a	LAL₃~a		o0901279	LAL3-A	PROTO-CUNEIFORM SIGN LAL3-A	Lo;0;L;;;;;N
786					1994	128F0	𒣰	LAL3~b	LAL₃~b		o0901280	LAL3-B	PROTO-CUNEIFORM SIGN LAL3-B	Lo;0;L;;;;;N
787	remove				1995	128F1	𒣱	LAL3~c	LAL₃~c		o0901281	LAL3-C	PROTO-CUNEIFORM SIGN LAL3-C	Lo;0;L;;;;;N
788					1996	128F2	𒣲	LAM~a	LAM~a		o0901283	LAM-A	PROTO-CUNEIFORM SIGN LAM-A	Lo;0;L;;;;;N
789					2002	128F3	𒣳	LAM~b	LAM~b		o0901284	LAM-B	PROTO-CUNEIFORM SIGN LAM-B	Lo;0;L;;;;;N
789.1					1997	128F4	𒣴	LAM~b	LAM~b~v1		o0901285	LAM-B VARIANT 1	PROTO-CUNEIFORM SIGN LAM-B VARIANT 1	Lo;0;L;;;;;N
789.2					1998	128F5	𒣵	LAM~b	LAM~b~v2		o0901286	LAM-B VARIANT 2	PROTO-CUNEIFORM SIGN LAM-B VARIANT 2	Lo;0;L;;;;;N
790					2001	128F6	𒣶	LAM~b@t	LAM~b@t		o0901294	LAM-B TENU	PROTO-CUNEIFORM SIGN LAM-B TENU	Lo;0;L;;;;;N
791					2000	128F7	𒣷	LAM~b@s	LAM~b@s		o0901292	LAM-B SHESSHIG	PROTO-CUNEIFORM SIGN LAM-B SHESSHIG	Lo;0;L;;;;;N
792					1999	128F8	𒣸	LAM~b@r	LAM~b@r		o0901290	LAM-B REVERSED	PROTO-CUNEIFORM SIGN LAM-B REVERSED	Lo;0;L;;;;;N
793	remove				2003	128F9	𒣹	LAM~c	LAM~c		o0901287	LAM-C	PROTO-CUNEIFORM SIGN LAM-C	Lo;0;L;;;;;N
794					2011	128FA	𒣺	LI	LI		o0901301	LI	PROTO-CUNEIFORM SIGN LI	Lo;0;L;;;;;N
794.1					2010	128FB	𒣻	LI	LI~v1		o0901302	LI VARIANT 1	PROTO-CUNEIFORM SIGN LI VARIANT 1	Lo;0;L;;;;;N
795					2012	128FC	𒣼	LISZ	LIŠ		o0901303	LISH	PROTO-CUNEIFORM SIGN LISH	Lo;0;L;;;;;N
796					2013	128FD	𒣽	LU2	LU₂		o0901304	LU2	PROTO-CUNEIFORM SIGN LU2	Lo;0;L;;;;;N
796.1					2016	128FE	𒣾	LU2	LU₂~v1		o0901305	LU2 VARIANT 1	PROTO-CUNEIFORM SIGN LU2 VARIANT 1	Lo;0;L;;;;;N
796.2					2017	128FF	𒣿	LU2	LU₂~v2		o0901306	LU2 VARIANT 2	PROTO-CUNEIFORM SIGN LU2 VARIANT 2	Lo;0;L;;;;;N
797	remove				2018	12900	𒤀	LU2@t	LU₂@t		o0901309	LU2 TENU	PROTO-CUNEIFORM SIGN LU2 TENU	Lo;0;L;;;;;N
798					2020	12901	𒤁	LUGAL	LUGAL		o0901310	LUGAL	PROTO-CUNEIFORM SIGN LUGAL	Lo;0;L;;;;;N
798.1					2019	12902	𒤂	LUGAL	LUGAL~v1		o0901311	LUGAL VARIANT 1	PROTO-CUNEIFORM SIGN LUGAL VARIANT 1	Lo;0;L;;;;;N
799					2022	12903	𒤃	LUM	LUM		o0901312	LUM	PROTO-CUNEIFORM SIGN LUM	Lo;0;L;;;;;N
800					2027	12904	𒤄	MA	MA		o0901313	MA	PROTO-CUNEIFORM SIGN MA	Lo;0;L;;;;;N
800.1					2023	12905	𒤅	MA	MA~v1		o0901314	MA VARIANT 1	PROTO-CUNEIFORM SIGN MA VARIANT 1	Lo;0;L;;;;;N
801					2033	12906	𒤆	MA2	MA₂		o0901320	MA2	PROTO-CUNEIFORM SIGN MA2	Lo;0;L;;;;;N
802					2034	12907	𒤇	MAGUR~a	MAGUR~a		o0901322	MAGUR-A	PROTO-CUNEIFORM SIGN MAGUR-A	Lo;0;L;;;;;N
803					2035	12908	𒤈	MAGUR~b	MAGUR~b		o0901323	MAGUR-B	PROTO-CUNEIFORM SIGN MAGUR-B	Lo;0;L;;;;;N
804					2037	12909	𒤉	MAH~a	MAH~a		o0901325	MAH-A	PROTO-CUNEIFORM SIGN MAH-A	Lo;0;L;;;;;N
805					2053	1290A	𒤊	MAH~b	MAH~b		o0901326	MAH-B	PROTO-CUNEIFORM SIGN MAH-B	Lo;0;L;;;;;N
806					2076	1290B	𒤋	MAR~a	MAR~a		o0901361	MAR-A	PROTO-CUNEIFORM SIGN MAR-A	Lo;0;L;;;;;N
806.1					2074	1290C	𒤌	MAR~a	MAR~a~v1		o0901362	MAR-A VARIANT 1	PROTO-CUNEIFORM SIGN MAR-A VARIANT 1	Lo;0;L;;;;;N
807					2075	1290D	𒤍	MAR~a@t	MAR~a@t		o0901375	MAR-A TENU	PROTO-CUNEIFORM SIGN MAR-A TENU	Lo;0;L;;;;;N
808					2077	1290E	𒤎	MAR~b	MAR~b		o0901363	MAR-B	PROTO-CUNEIFORM SIGN MAR-B	Lo;0;L;;;;;N
809					2091	1290F	𒤏	MASZ	MAŠ		o0901376	MASH	PROTO-CUNEIFORM SIGN MASH	Lo;0;L;;;;;N
810					2092	12910	𒤐	MASZ2	MAŠ₂		o0901377	MASH2	PROTO-CUNEIFORM SIGN MASH2	Lo;0;L;;;;;N
811					2093	12911	𒤑	MASZ2@g	MAŠ₂@g		o0901378	MASH2 GUNU	PROTO-CUNEIFORM SIGN MASH2 GUNU	Lo;0;L;;;;;N
812					2095	12912	𒤒	ME~a	ME~a		o0901380	ME-A	PROTO-CUNEIFORM SIGN ME-A	Lo;0;L;;;;;N
813					2096	12913	𒤓	ME~b	ME~b		o0901381	ME-B	PROTO-CUNEIFORM SIGN ME-B	Lo;0;L;;;;;N
814					2098	12914	𒤔	ME3	ME₃		o0901382	ME3	PROTO-CUNEIFORM SIGN ME3	Lo;0;L;;;;;N
815					2100	12915	𒤕	MEN~a	MEN~a		o0901384	MEN-A	PROTO-CUNEIFORM SIGN MEN-A	Lo;0;L;;;;;N
815.1					2099	12916	𒤖	MEN~a	MEN~a~v1		o0901385	MEN-A VARIANT 1	PROTO-CUNEIFORM SIGN MEN-A VARIANT 1	Lo;0;L;;;;;N
816					2101	12917	𒤗	MEN~b	MEN~b		o0901386	MEN-B	PROTO-CUNEIFORM SIGN MEN-B	Lo;0;L;;;;;N
817					2105	12918	𒤘	MES	MES		o0901387	MES	PROTO-CUNEIFORM SIGN MES	Lo;0;L;;;;;N
817.1					2104	12919	𒤙	MES	MES~v1		o0901388	MES VARIANT 1	PROTO-CUNEIFORM SIGN MES VARIANT 1	Lo;0;L;;;;;N
818					2106	1291A	𒤚	MIR~a	MIR~a		o0901390	MIR-A	PROTO-CUNEIFORM SIGN MIR-A	Lo;0;L;;;;;N
819					2107	1291B	𒤛	MIR~b	MIR~b		o0901391	MIR-B	PROTO-CUNEIFORM SIGN MIR-B	Lo;0;L;;;;;N
820					2109	1291C	𒤜	MU	MU		o0901392	MU	PROTO-CUNEIFORM SIGN MU	Lo;0;L;;;;;N
821					2111	1291D	𒤝	MUD	MUD		o0901393	MUD	PROTO-CUNEIFORM SIGN MUD	Lo;0;L;;;;;N
821.1					2110	1291E	𒤞	MUD	MUD~v1		o0901394	MUD VARIANT 1	PROTO-CUNEIFORM SIGN MUD VARIANT 1	Lo;0;L;;;;;N
822					2115	1291F	𒤟	MUD3~a	MUD₃~a		o0901396	MUD3-A	PROTO-CUNEIFORM SIGN MUD3-A	Lo;0;L;;;;;N
823					2113	12920	𒤠	MUD3~a@g	MUD₃~a@g		o0901401	MUD3-A GUNU	PROTO-CUNEIFORM SIGN MUD3-A GUNU	Lo;0;L;;;;;N
824					2116	12921	𒤡	MUD3~b	MUD₃~b		o0901397	MUD3-B	PROTO-CUNEIFORM SIGN MUD3-B	Lo;0;L;;;;;N
825					2117	12922	𒤢	MUD3~c	MUD₃~c		o0901398	MUD3-C	PROTO-CUNEIFORM SIGN MUD3-C	Lo;0;L;;;;;N
826					2118	12923	𒤣	MUD3~d	MUD₃~d		o0901399	MUD3-D	PROTO-CUNEIFORM SIGN MUD3-D	Lo;0;L;;;;;N
827					2121	12924	𒤤	MUL	MUL		o0901404	MUL	PROTO-CUNEIFORM SIGN MUL	Lo;0;L;;;;;N
828					2122	12925	𒤥	MUN~a1	MUN~a1		o0901407	MUN-A1	PROTO-CUNEIFORM SIGN MUN-A1	Lo;0;L;;;;;N
